id,age,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Preschool,education_Prof-school,education_Some-college,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay
3712,-0.9023356063495293,376936,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3713,0.6321362556759725,168109,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3714,-1.2859535718559048,272615,7,Never-married,Craft-repair,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3715,-1.439400758058455,344278,7,Separated,Other-service,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3717,-0.672164827045704,182771,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3718,0.171794697068322,134130,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3720,1.015754221182348,174421,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,-0.8173848190770628,United-States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3723,0.939030628081073,40641,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3724,-0.36527045464060365,346275,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.1068656617788482,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3725,0.5554126625746975,90758,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,-0.5653165061163599,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3726,1.1692014073848982,235693,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3727,-1.2092299787546297,519627,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,-1.40554421598537,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3728,-0.13509967533677836,251396,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.2749112037526502,Canada,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3729,-1.1325063856533546,249385,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,-2.665885780788885,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3730,-0.13509967533677836,215392,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3731,0.09507110396704692,347890,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3732,1.015754221182348,313243,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1.1151389136216603,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3734,-0.8256120132482542,218039,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3735,-1.592847944261005,194561,10,Never-married,Other-service,Own-child,White,Male,0,0,-0.3972709641425578,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3736,1.0924778142836231,202733,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,2.375480478425175,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3737,0.2485182901695971,227065,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,-0.8173848190770628,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3738,1.1692014073848982,119565,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,Puerto-Rico,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3741,0.5554126625746975,163021,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3743,1.1692014073848982,137678,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3744,0.7088598487772476,320421,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3745,-0.2885468615393285,229328,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3746,-0.7488884201469791,172865,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3748,0.939030628081073,141388,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1.1151389136216603,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3749,1.859713745296374,135339,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,2105,0,-0.1452026511818548,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3750,0.4786890694734224,248993,9,Married-spouse-absent,Farming-fishing,Other-relative,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3751,0.7855834418785227,246739,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3752,0.6321362556759725,280483,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3753,1.7062665590938237,197286,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3754,0.171794697068322,203233,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3756,-0.36527045464060365,42596,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3758,0.4786890694734224,183710,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3762,-1.439400758058455,256504,10,Never-married,Sales,Own-child,White,Female,0,0,-3.001976864736489,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3763,1.4760957797899985,234841,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2.543526020398977,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3764,0.7088598487772476,82098,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,1.9553666234906701,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3765,1.015754221182348,153312,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3766,0.09507110396704692,212760,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3767,-0.8256120132482542,29444,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3770,2.7036732694104,209454,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3771,1.4760957797899985,145574,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3772,-0.672164827045704,33308,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3773,1.859713745296374,124244,9,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3774,0.4019654763721473,192976,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3775,0.939030628081073,101432,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3776,-0.21182326843805344,105138,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3777,0.7855834418785227,213668,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1.1991616846085613,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3778,2.0898845246001994,253741,9,Married-civ-spouse,Sales,Husband,White,Male,0,1825,-2.665885780788885,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3779,0.2485182901695971,195124,4,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,0,-0.5653165061163599,Puerto-Rico,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3780,-0.13509967533677836,117567,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3781,1.859713745296374,137843,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,0.5269795167133532,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3782,-0.36527045464060365,162442,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,-1.8256580709198749,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3783,1.3226485935874484,343849,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3784,1.015754221182348,278522,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3785,-1.0557827925520795,346159,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3786,-1.2859535718559048,239954,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3787,-1.439400758058455,30796,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,-2.665885780788885,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3789,-0.5187176408431537,426467,2,Never-married,Craft-repair,Not-in-family,White,Male,3674,0,-0.1452026511818548,Guatemala,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3790,1.3226485935874484,116143,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,0.1908884327657492,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3792,-0.5954412339444289,185528,10,Divorced,Sales,Own-child,White,Female,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3793,1.6295429659925487,116707,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3796,-1.2859535718559048,151888,9,Never-married,Other-service,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3797,2.626949676309125,247355,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-2.1617491548674788,Canada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3798,0.5554126625746975,153501,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3799,0.939030628081073,202956,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3800,-1.2092299787546297,60409,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3801,1.7829901521950988,170984,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3802,-0.5187176408431537,74883,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,-0.1452026511818548,Philippines,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3803,-0.9023356063495293,183639,9,Never-married,Transport-moving,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3804,1.7829901521950988,41718,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.5653165061163599,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3805,-0.5954412339444289,110714,10,Never-married,Other-service,Own-child,White,Female,0,0,-0.3972709641425578,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3806,-1.2092299787546297,227943,12,Never-married,Sales,Own-child,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3807,-0.8256120132482542,54243,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3808,0.5554126625746975,177633,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3809,-0.05837608223550326,188888,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1340,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3810,-0.21182326843805344,200360,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3811,0.7088598487772476,171986,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,-2.24577192585438,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3812,-1.2859535718559048,186849,7,Divorced,Sales,Own-child,White,Male,0,0,0.6950250586871553,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3813,-1.3626771649571798,109952,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3814,-1.2859535718559048,264102,10,Never-married,Other-service,Other-relative,Black,Male,0,0,-0.2292254221687558,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3815,-0.9790591994508043,184120,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3816,-1.6695715373622801,721712,6,Never-married,Other-service,Own-child,White,Male,0,0,-2.24577192585438,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3817,-0.672164827045704,151773,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3818,-1.1325063856533546,216181,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3819,0.8623070349797979,196232,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3820,1.4760957797899985,204021,9,Never-married,Transport-moving,Own-child,White,Male,0,0,-0.1452026511818548,Canada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3821,-0.9790591994508043,330263,9,Separated,Other-service,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3822,-0.13509967533677836,224566,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3823,-1.0557827925520795,306908,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3824,-0.2885468615393285,154410,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3825,1.015754221182348,198863,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,2559,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3826,-0.5954412339444289,124420,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3827,0.09507110396704692,197923,13,Never-married,Adm-clerical,Unmarried,Black,Female,2977,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3828,1.6295429659925487,145995,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3829,1.2459250004861733,120781,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,-0.1452026511818548,India,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3830,1.6295429659925487,250552,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3831,-0.5187176408431537,127895,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3832,0.4786890694734224,311671,11,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3836,-0.13509967533677836,201259,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,1.9553666234906701,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3837,0.01834751086577183,305597,9,Separated,Exec-managerial,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3838,-0.5954412339444289,242984,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3839,1.7062665590938237,105384,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3840,-0.5954412339444289,84130,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3841,0.5554126625746975,152249,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,-0.5653165061163599,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3843,-1.439400758058455,227943,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3844,0.01834751086577183,51100,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3845,2.0898845246001994,140849,9,Widowed,Other-service,Not-in-family,White,Female,0,0,-1.40554421598537,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3846,-0.21182326843805344,219611,13,Never-married,Sales,Not-in-family,Black,Female,2174,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3848,0.09507110396704692,182136,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3849,-0.672164827045704,123397,9,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3850,-0.9790591994508043,53833,9,Never-married,Other-service,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3851,1.6295429659925487,313946,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3852,-0.36527045464060365,103371,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3853,0.01834751086577183,219483,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,-0.8173848190770628,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3854,-0.21182326843805344,180859,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,-0.31324819315565683,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3856,-0.05837608223550326,84570,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3857,-0.8256120132482542,219267,9,Never-married,Other-service,Unmarried,White,Female,0,0,-1.1534759030246668,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3858,-0.4419940477418787,56701,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,2.79559433335968,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3859,0.32524188327087217,336042,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3860,-1.2092299787546297,96585,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3861,-1.1325063856533546,432376,13,Never-married,Sales,Other-relative,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3862,0.09507110396704692,210648,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.1908884327657492,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3863,0.4019654763721473,569761,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
